Score,Episodes
5.93,1.0
6.07,2.0
6.74,1.0
6.0,16.0
6.65,1.0
8.41,1.0
7.27,1.0
6.3807386399847035,18.0
6.3807386399847035,1.0
6.3807386399847035,2.0
6.4,1.0
7.41,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.74,1.0
6.17,1.0
6.62,20.0
6.77,1.0
6.3807386399847035,3.0
5.93,1.0
5.46,1.0
6.3807386399847035,1.0
8.08,12.0
5.21,1.0
6.3807386399847035,1.0
7.1,12.0
8.13,12.0
5.67,1.0
6.22,4.0
6.83,4.0
6.3807386399847035,104.0
5.9,12.0
7.23,6.0
6.08,2.0
6.3807386399847035,1.0
7.42,24.0
8.38,12.0
5.92,1.0
6.35,12.0
5.38,1.0
6.09,1.0
7.27,1.0
6.3807386399847035,40.0
6.29,30.0
5.27,1.0
6.3807386399847035,1.0
6.53,1.0
7.0,1.0
6.0,13.0
6.3807386399847035,2.0
5.87,1.0
5.66,1.0
5.56,2.0
6.68,1.0
6.24,20.0
6.3807386399847035,12.0
5.57,1.0
5.13,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.53,15.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.69,1.0
5.03,1.0
7.29,1.0
6.3807386399847035,1.0
5.21,1.0
6.33,1.0
5.99,1.0
5.7,1.0
5.73,1.0
5.39,1.0
5.73,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.82,12.0
6.3807386399847035,1.0
5.67,1.0
6.3807386399847035,1.0
5.6,1.0
6.3807386399847035,2.0
6.3807386399847035,5.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.12,40.0
6.3807386399847035,1.0
6.3807386399847035,1.0
3.79,12.0
6.38,52.0
6.3807386399847035,1.0
5.62,1.0
7.49,1.0
5.77,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.9,1.0
6.62,6.0
6.67,52.0
7.81,1.0
5.66,1.0
7.74,12.0
6.94,11.0
6.81,1.0
5.84,1.0
6.89,12.0
6.1,1.0
7.69,12.0
6.36,12.0
6.32,1.0
6.17,8.0
5.77,12.0
6.54,1.0
7.12,2.0
6.63,1.0
6.3807386399847035,5.0
5.33,6.0
6.66,1.0
7.36,12.0
7.47,1.0
5.84,12.0
6.88,1.0
6.29,4.0
6.3807386399847035,5.0
7.0,1.0
5.09,1.0
5.42,1.0
6.52,1.0
5.51,1.0
5.44,1.0
5.37,1.0
4.89,1.0
7.34,13.0
7.32,12.0
6.3807386399847035,12.0
6.3807386399847035,40.0
7.43,12.0
5.77,8.0
5.41,10.0
5.13,1.0
4.61,4.0
6.3807386399847035,1.0
6.73,4.0
7.07,2.0
7.54,1.0
8.8,16.0
6.3807386399847035,1.0
6.45,8.0
5.18,1.0
5.87,8.0
6.25,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.22,26.0
5.59,2.0
7.47,1.0
6.32,25.0
7.84,13.0
6.81,2.0
8.23,23.0
6.3807386399847035,1.0
7.37,12.0
5.54,1.0
4.99,1.0
8.45,12.0
7.35,12.0
6.89,30.0
6.84,1.0
6.43,1.0
6.71,2.0
3.81,12.0
6.19,12.0
6.61,1.0
6.3807386399847035,1.0
8.03,1.0
7.82,1.0
6.71,2.0
5.8,12.0
6.3807386399847035,51.0
6.3807386399847035,7.0
6.3807386399847035,93.0
6.0,23.0
6.3807386399847035,52.0
6.3807386399847035,40.0
6.45,6.0
7.0,10.0
6.05,1.0
6.3807386399847035,6.0
6.09,1.0
4.88,1.0
4.78,1.0
7.25,3.0
7.57,1.0
6.14,1.0
5.73,13.0
6.3807386399847035,24.0
5.77,2.0
7.19,12.0
5.79,48.0
5.05,1.0
7.05,1.0
6.58,12.0
5.54,10.0
6.14,1.0
5.32,1.0
6.3807386399847035,25.0
6.3807386399847035,5.0
6.21,1.0
6.12,92.0
5.94,1.0
6.79,12.0
6.69,24.0
6.59,2.0
5.91,2.0
6.5,9.0
6.3807386399847035,8.0
6.45,1.0
6.3,1.0
5.58,1.0
5.01,1.0
5.41,1.0
5.56,1.0
5.37,12.0
5.84,50.0
6.6,31.0
5.78,1.0
6.87,1.0
8.01,12.0
6.46,1.0
6.39,12.0
6.11,1.0
6.27,1.0
5.92,1.0
6.3807386399847035,1.0
6.3807386399847035,6.0
7.03,13.0
6.14,1.0
5.74,12.0
6.06,12.0
6.55,1.0
5.57,1.0
5.19,1.0
5.89,1.0
7.15,1.0
6.54,13.0
5.66,1.0
5.35,1.0
8.13,1.0
6.6,1.0
7.81,10.0
5.54,1.0
7.55,13.0
5.42,1.0
6.3807386399847035,3.0
6.63,13.0
7.19,12.0
6.45,12.0
4.87,1.0
5.87,1.0
6.08,1.0
6.3807386399847035,1.0
6.3807386399847035,2.0
7.19,1.0
7.23,1.0
6.3807386399847035,26.0
5.96,1.0
6.3,1.0
5.67,1.0
6.18,8.0
5.83,1.0
6.42,12.0
7.83,2.0
7.02,25.0
5.97,3.0
7.68,12.0
7.29,12.0
6.3807386399847035,54.0
6.5,1.0
3.65,1.0
5.96,1.0
6.4,1.0
5.03,1.0
7.08,3.0
5.62,1.0
6.81,1.0
6.3807386399847035,20.0
6.3807386399847035,1.0
5.45,1.0
6.3807386399847035,1.0
6.12,2.0
5.29,1.0
7.02,1.0
7.48,1.0
6.65,2.0
6.3807386399847035,18.0
4.99,12.0
7.49,2.0
7.04,48.0
6.98,1.0
7.55,1.0
4.57,1.0
6.3807386399847035,4.0
6.28,1.0
5.24,1.0
7.19,2.0
7.24,1.0
5.38,1.0
5.67,1.0
5.26,1.0
6.3807386399847035,5.0
6.9,1.0
5.36,1.0
5.39,1.0
5.59,1.0
5.65,1.0
5.89,1.0
5.16,1.0
7.57,136.0
6.08,1.0
5.39,1.0
6.55,13.0
6.44,12.0
6.87,12.0
5.55,1.0
4.45,1.0
4.64,1.0
6.3807386399847035,1.0
6.3807386399847035,10.0
6.3807386399847035,1.0
5.8,52.0
6.3807386399847035,52.0
6.73,4.0
7.82,10.0
5.68,1.0
5.67,1.0
6.3807386399847035,1.0
5.84,8.0
5.77,1.0
5.78,2.0
6.3807386399847035,1.0
6.0,1.0
7.44,8.0
7.57,12.0
6.55,1.0
5.51,50.0
7.98,12.0
6.13,4.0
5.07,1.0
5.79,12.0
5.82,1.0
6.3807386399847035,16.0
6.3807386399847035,16.0
6.3807386399847035,16.0
6.96,1.0
4.86,1.0
5.93,1.0
6.3807386399847035,1.0
7.57,1.0
8.55,25.0
8.14,1.0
6.3807386399847035,26.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.73,1.0
4.82,1.0
6.4,1.0
8.57,12.0
7.94,30.0
5.52,12.0
6.3807386399847035,12.0
5.88,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
4.91,1.0
5.76,1.0
6.3807386399847035,1.0
6.46,1.0
7.46,12.0
6.3807386399847035,12.0
8.62,1.0
6.13,12.0
6.82,1.0
5.99,1.0
6.3807386399847035,1.0
6.31,1.0
6.87,1.0
6.3807386399847035,1.0
5.98,1.0
5.92,4.0
7.02,1.0
4.39,10.0
5.73,1.0
5.27,1.0
5.75,1.0
5.85,1.0
6.3807386399847035,3.0
6.3807386399847035,3.0
6.15,1.0
6.3807386399847035,3.0
6.95,12.0
6.3807386399847035,13.0
6.97,12.0
6.93,1.0
6.3807386399847035,10.0
5.46,12.0
6.85,1.0
7.15,6.0
6.3807386399847035,1.0
7.38,13.0
7.28,13.0
5.61,1.0
5.11,1.0
7.48,25.0
5.71,48.0
7.18,12.0
6.06,1.0
5.82,1.0
7.35,12.0
6.44,10.0
5.83,1.0
6.66,2.0
6.29,2.0
6.63,2.0
5.11,1.0
6.41,12.0
6.3807386399847035,1.0
7.07,12.0
7.12,12.0
5.44,1.0
7.26,13.0
6.3807386399847035,1.0
7.48,11.0
8.11,6.0
6.02,1.0
6.47,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.53,1.0
5.79,1.0
5.97,1.0
6.06,1.0
5.94,1.0
5.58,1.0
5.72,1.0
6.3807386399847035,1.0
6.02,1.0
6.11,9.0
5.93,12.0
7.56,1.0
6.3807386399847035,1.0
7.55,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.87,1.0
6.3807386399847035,1.0
6.94,12.0
7.22,1.0
6.3807386399847035,13.0
7.53,28.0
8.64,12.0
6.3807386399847035,1.0
6.34,12.0
6.65,12.0
4.93,1.0
5.16,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.06,12.0
6.3807386399847035,1.0
6.11,1.0
5.8,12.0
6.92,45.0
6.3807386399847035,1.0
6.43,1.0
7.89,1.0
5.43,1.0
6.3807386399847035,1.0
7.69,13.0
6.3807386399847035,1.0
5.75,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.43,1.0
6.99,1.0
6.3807386399847035,1.0
6.3807386399847035,2.0
5.98,16.0
6.69,1.0
6.3807386399847035,1.0
5.65,1.0
6.3807386399847035,4.0
5.9,1.0
7.09,1.0
5.34,1.0
6.3807386399847035,1.0
7.22,3.0
7.24,8.0
6.87,4.0
5.0,1.0
7.23,1.0
8.55,1.0
7.59,1.0
6.32,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.74,13.0
6.14,12.0
8.81,26.0
5.9,1.0
5.95,1.0
7.43,12.0
5.87,1.0
4.96,1.0
6.3807386399847035,1.0
6.45,1.0
6.39,1.0
6.16,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.25,1.0
6.82,2.0
5.59,1.0
5.49,1.0
5.79,1.0
6.3807386399847035,48.0
6.53,12.0
5.66,1.0
5.49,1.0
5.33,1.0
5.95,1.0
5.73,1.0
6.19,63.0
5.65,1.0
7.99,12.0
6.3807386399847035,1.0
5.29,1.0
6.23,1.0
5.46,1.0
5.54,1.0
8.2,13.0
8.37,11.0
6.96,16.0
6.96,5.0
7.35,52.0
7.42,13.0
4.99,1.0
5.86,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
4.91,1.0
7.23,8.0
5.38,1.0
8.64,24.0
5.88,23.0
6.34,12.0
7.11,12.0
5.84,3.0
6.02,36.0
5.46,12.0
5.7,77.0
5.29,12.0
6.78,3.0
6.04,1.0
7.04,12.0
6.3807386399847035,1.0
6.3807386399847035,13.0
5.62,1.0
8.54,12.0
7.23,1.0
5.79,1.0
5.51,1.0
5.85,12.0
8.2,10.0
6.3807386399847035,2.0
6.45,12.0
8.41,1.0
6.3807386399847035,1.0
5.47,1.0
6.3807386399847035,1.0
5.46,1.0
6.3807386399847035,1.0
5.61,2.0
6.8,13.0
6.9,10.0
6.66,1.0
6.3807386399847035,1.0
5.51,1.0
5.25,1.0
6.3807386399847035,1.0
7.78,1.0
8.11,12.0
5.67,1.0
5.38,1.0
6.88,2.0
6.26,12.0
5.41,1.0
7.38,1.0
6.21,1.0
6.3807386399847035,1.0
6.3807386399847035,4.0
7.22,24.0
8.55,23.0
6.43,1.0
5.84,1.0
6.3807386399847035,1.0
5.79,1.0
7.06,12.0
6.3807386399847035,1.0
7.47,1.0
7.42,12.0
6.3807386399847035,2.0
3.97,1.0
6.32,1.0
6.33,16.0
5.63,1.0
8.17,11.0
8.19,1.0
7.74,26.0
7.8,3.0
6.3807386399847035,1.0
7.53,7.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.42,12.0
6.52,2.0
6.17,12.0
5.46,1.0
7.51,13.0
7.13,51.0
7.28,1.0
6.75,16.0
6.3807386399847035,15.0
5.44,1.0
6.73,1.0
6.38,13.0
5.77,38.0
6.77,4.0
7.14,1.0
6.6,2.0
7.32,13.0
5.88,1.0
7.42,12.0
6.3807386399847035,1.0
7.74,100.0
8.06,12.0
7.39,12.0
7.14,48.0
8.16,11.0
6.84,1.0
6.3807386399847035,1.0
6.07,1.0
5.81,2.0
6.51,1.0
6.3807386399847035,1.0
7.02,12.0
5.6,1.0
6.49,13.0
7.8,12.0
7.57,1.0
7.28,13.0
6.3807386399847035,50.0
5.91,9.0
5.33,1.0
7.47,13.0
5.72,1.0
6.3807386399847035,13.0
7.81,24.0
6.63,12.0
5.13,12.0
6.45,8.0
6.47,12.0
5.83,12.0
6.32,24.0
7.0,40.0
6.83,1.0
6.83,13.0
5.96,1.0
6.34,1.0
7.23,12.0
6.92,12.0
6.61,1.0
5.96,20.0
6.1,12.0
5.96,1.0
7.09,4.0
6.42,12.0
5.08,12.0
7.2,24.0
6.48,1.0
6.47,1.0
6.3807386399847035,1.0
6.32,1.0
6.02,1.0
8.36,20.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.16,1.0
6.0,1.0
5.9,1.0
6.46,1.0
5.91,1.0
6.3807386399847035,1.0
6.28,2.0
5.89,1.0
7.07,13.0
6.71,6.0
7.1,6.0
6.3807386399847035,5.0
5.43,1.0
6.3807386399847035,1.0
7.55,1.0
5.83,51.0
6.05,1.0
5.79,1.0
5.79,1.0
5.85,1.0
5.8,1.0
6.42,67.0
5.43,8.0
6.3807386399847035,5.0
5.77,12.0
6.3807386399847035,13.0
6.15,30.0
6.3807386399847035,13.0
8.66,12.0
5.25,1.0
5.52,1.0
5.25,1.0
6.51,14.0
7.33,15.0
5.09,1.0
6.3807386399847035,84.0
6.87,1.0
6.3807386399847035,50.0
5.47,1.0
7.14,12.0
6.78,1.0
7.06,12.0
6.3807386399847035,1.0
6.3807386399847035,2.0
6.3807386399847035,1.0
6.3807386399847035,11.0
6.3807386399847035,11.0
6.3807386399847035,13.0
6.3807386399847035,11.0
6.3807386399847035,11.0
6.3807386399847035,2.0
7.53,11.0
6.3807386399847035,1.0
5.19,12.0
7.51,1.0
5.8,1.0
6.3807386399847035,2.0
6.32,5.0
6.3807386399847035,1.0
7.71,1.0
6.3807386399847035,1.0
5.66,1.0
6.3807386399847035,8.0
6.3807386399847035,11.0
6.3807386399847035,15.0
6.3807386399847035,13.0
6.3807386399847035,26.0
6.3807386399847035,1.0
7.62,1.0
6.83,1.0
7.34,1.0
7.96,12.0
5.4,1.0
5.69,1.0
6.82,1.0
7.23,1.0
6.52,1.0
6.27,1.0
6.29,1.0
6.55,1.0
7.04,1.0
5.81,10.0
5.65,1.0
6.3807386399847035,7.0
5.31,1.0
6.18,2.0
6.3807386399847035,1.0
6.27,2.0
5.15,1.0
6.43,1.0
6.56,1.0
7.64,1.0
5.66,1.0
6.3807386399847035,16.0
6.79,2.0
6.3807386399847035,1.0
7.05,1.0
6.3807386399847035,6.0
6.35,1.0
6.72,5.0
6.9,1.0
6.7,48.0
5.59,1.0
5.03,2.0
6.79,22.0
6.28,1.0
6.3807386399847035,1.0
7.45,17.0
6.3807386399847035,16.0
7.52,24.0
6.49,1.0
6.82,12.0
7.11,12.0
7.0,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.11,4.0
6.52,4.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,10.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,2.0
6.3807386399847035,1.0
7.06,2.0
7.74,2.0
6.3807386399847035,1.0
6.59,13.0
6.94,24.0
6.06,1.0
6.3807386399847035,10.0
6.3807386399847035,26.0
5.69,1.0
5.64,1.0
5.84,3.0
5.56,2.0
6.44,25.0
5.55,1.0
6.22,12.0
6.3807386399847035,1.0
7.31,1.0
5.43,1.0
5.68,1.0
5.88,1.0
6.17,48.0
5.98,1.0
6.42,1.0
6.38,1.0
6.18,1.0
6.6,1.0
6.98,12.0
5.88,1.0
6.26,1.0
5.46,1.0
6.98,1.0
5.93,1.0
6.07,8.0
5.81,1.0
5.7,1.0
5.73,1.0
6.89,1.0
6.88,13.0
6.3807386399847035,5.0
7.07,13.0
5.31,1.0
8.15,1.0
6.44,12.0
6.67,1.0
6.45,12.0
6.3807386399847035,1.0
5.92,2.0
6.44,1.0
5.87,1.0
6.5,12.0
5.51,50.0
5.6,39.0
6.3807386399847035,104.0
7.9,12.0
6.3807386399847035,3.0
6.62,12.0
6.61,2.0
6.44,4.0
5.65,26.0
5.92,24.0
8.06,21.0
6.3807386399847035,32.0
5.61,52.0
7.33,384.0
6.3807386399847035,13.0
6.3807386399847035,46.0
6.3807386399847035,52.0
6.3807386399847035,33.0
6.4,19.0
6.3807386399847035,12.0
5.84,1.0
7.6,12.0
6.58,52.0
6.3807386399847035,34.0
4.83,1.0
5.15,1.0
5.01,1.0
4.78,1.0
4.74,1.0
6.3807386399847035,1.0
4.49,1.0
5.08,1.0
6.3807386399847035,1.0
6.3807386399847035,7.0
6.07,1.0
5.49,13.0
7.16,12.0
8.28,11.0
5.23,1.0
6.3807386399847035,1.0
7.78,12.0
7.84,1.0
6.49,2.0
6.3807386399847035,1.0
5.47,9.0
9.07,13.0
7.11,3.0
6.3807386399847035,24.0
7.51,1.0
6.3807386399847035,6.0
5.45,6.0
5.46,1.0
5.41,1.0
5.78,1.0
8.33,12.0
7.59,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.58,24.0
6.3807386399847035,100.0
5.9,1.0
5.74,1.0
7.79,1.0
6.22,2.0
6.07,2.0
5.94,1.0
6.3807386399847035,15.0
6.3807386399847035,6.0
5.32,1.0
6.3807386399847035,12.0
6.83,32.0
6.26,2.0
7.21,12.0
6.3807386399847035,4.0
6.59,1.0
7.11,12.0
5.58,12.0
6.3807386399847035,40.0
7.19,12.0
6.3807386399847035,47.0
6.98,8.0
6.6,1.0
6.3807386399847035,1.0
6.25,1.0
6.3807386399847035,2.0
5.18,1.0
5.56,1.0
5.83,1.0
6.08,1.0
6.68,6.0
7.02,12.0
6.02,13.0
5.13,1.0
7.47,1.0
5.74,1.0
6.3807386399847035,1.0
6.84,1.0
6.19,11.0
5.75,12.0
6.08,1.0
7.39,25.0
6.61,12.0
7.5,1.0
7.43,13.0
6.28,1.0
6.3807386399847035,1.0
7.89,12.0
5.84,1.0
6.3807386399847035,1.0
7.18,13.0
5.44,1.0
6.72,10.0
6.54,1.0
6.45,1.0
5.81,12.0
6.3807386399847035,1.0
6.37,26.0
6.3807386399847035,104.0
5.52,20.0
5.58,1.0
6.3807386399847035,26.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.69,6.0
6.63,6.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,52.0
6.3807386399847035,1.0
7.77,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,102.0
6.58,10.0
5.37,1.0
5.56,1.0
7.53,13.0
6.3807386399847035,1.0
5.23,1.0
5.47,1.0
7.24,13.0
7.33,3.0
6.3807386399847035,1.0
6.11,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.48,1.0
6.3807386399847035,1.0
6.87,12.0
6.3807386399847035,1.0
7.15,12.0
6.2,1.0
6.05,1.0
6.3807386399847035,1.0
6.31,1.0
6.58,1.0
6.3807386399847035,16.0
6.3807386399847035,13.0
6.3807386399847035,13.0
7.7,1.0
8.02,1.0
7.87,1.0
6.48,12.0
6.89,12.0
6.3807386399847035,2.0
6.11,2.0
6.02,2.0
6.25,2.0
5.63,1.0
4.96,1.0
6.05,56.0
6.3807386399847035,1.0
6.3807386399847035,10.0
6.3807386399847035,1.0
6.52,10.0
6.3807386399847035,26.0
7.36,3.0
6.18,2.0
6.3807386399847035,2.0
5.68,2.0
7.26,12.0
6.02,26.0
7.01,2.0
6.3807386399847035,1.0
7.47,4.0
4.97,5.0
4.77,1.0
5.52,1.0
5.96,1.0
6.01,4.0
6.46,1.0
6.3,12.0
6.3807386399847035,2.0
6.3807386399847035,1.0
6.7,24.0
6.3807386399847035,12.0
6.58,12.0
6.76,12.0
6.49,12.0
6.95,15.0
5.8,16.0
7.79,52.0
5.27,1.0
6.78,12.0
7.13,1.0
6.3807386399847035,15.0
6.25,1.0
5.95,11.0
6.3807386399847035,4.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.14,22.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.89,1.0
6.3807386399847035,1.0
4.8,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.19,1.0
6.64,2.0
6.3807386399847035,60.0
6.3807386399847035,1.0
6.08,4.0
5.16,1.0
7.08,2.0
5.17,10.0
5.18,10.0
5.58,4.0
6.3807386399847035,18.0
6.3807386399847035,12.0
6.3807386399847035,13.0
5.97,12.0
6.31,12.0
6.41,1.0
7.86,1.0
6.8,1.0
5.94,40.0
6.3807386399847035,42.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,132.0
7.73,1.0
6.59,1.0
6.3807386399847035,1.0
7.25,1.0
6.3807386399847035,2.0
6.3807386399847035,6.0
6.3807386399847035,1.0
5.66,1.0
6.54,1.0
6.78,1.0
6.3807386399847035,12.0
6.24,1.0
6.53,1.0
6.13,1.0
6.13,1.0
6.07,1.0
6.0,2.0
5.47,1.0
6.3807386399847035,52.0
5.14,4.0
6.3807386399847035,52.0
6.3807386399847035,26.0
5.92,13.0
6.11,12.0
6.3807386399847035,12.0
6.3807386399847035,1.0
6.36,1.0
5.9,12.0
7.32,8.0
6.3807386399847035,5.0
7.78,2.0
4.99,3.0
6.3807386399847035,4.0
6.3807386399847035,4.0
5.78,1.0
6.97,10.0
5.49,10.0
6.3807386399847035,12.0
6.3807386399847035,5.0
6.3807386399847035,12.0
7.13,64.0
6.3807386399847035,2.0
7.3,25.0
6.3807386399847035,1.0
5.59,9.0
6.3807386399847035,4.0
6.31,1.0
8.44,12.0
6.89,52.0
7.18,8.0
6.3807386399847035,2.0
6.44,1.0
5.24,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.57,4.0
5.68,2.0
6.55,2.0
6.04,1.0
6.3807386399847035,1.0
4.89,1.0
6.3807386399847035,1.0
7.58,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
4.76,1.0
6.3807386399847035,1.0
4.97,1.0
8.0,24.0
7.96,12.0
4.96,1.0
5.5,1.0
6.3807386399847035,1.0
3.75,13.0
6.3807386399847035,3.0
6.3807386399847035,52.0
6.3807386399847035,52.0
7.52,12.0
6.68,380.0
6.34,40.0
6.3807386399847035,1.0
4.97,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.02,1.0
7.25,12.0
7.26,16.0
6.07,13.0
6.3807386399847035,1.0
7.2,6.0
6.19,70.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.08,12.0
6.13,12.0
8.61,10.0
5.68,1.0
6.15,3.0
6.2,1.0
6.3807386399847035,12.0
6.3807386399847035,26.0
5.08,12.0
6.3807386399847035,1.0
6.59,1.0
6.3807386399847035,2.0
6.3807386399847035,1.0
6.3807386399847035,10.0
6.3807386399847035,36.0
6.3807386399847035,5.0
6.3807386399847035,12.0
6.3807386399847035,2.0
7.26,12.0
6.3807386399847035,1.0
7.79,1.0
6.3807386399847035,1.0
6.3807386399847035,4.0
6.3807386399847035,1.0
7.61,12.0
5.3,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.82,7.0
7.3,12.0
7.28,25.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,40.0
6.3807386399847035,26.0
6.21,1.0
6.17,1.0
5.84,1.0
6.06,4.0
7.32,1.0
6.3807386399847035,1.0
7.37,25.0
6.9,1.0
7.03,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.8,12.0
7.21,1.0
7.63,1.0
8.08,10.0
6.15,1.0
6.3,1.0
5.95,1.0
6.33,1.0
6.0,1.0
6.22,1.0
5.8,1.0
6.09,1.0
6.06,1.0
5.83,10.0
6.3807386399847035,12.0
6.3807386399847035,12.0
6.3807386399847035,14.0
6.3807386399847035,14.0
6.3807386399847035,14.0
5.05,1.0
6.84,12.0
6.8,12.0
6.3807386399847035,1.0
6.3807386399847035,12.0
6.3807386399847035,10.0
6.3807386399847035,1.0
6.3807386399847035,9.0
6.3807386399847035,119.0
6.3807386399847035,1.0
6.3807386399847035,16.0
6.3807386399847035,1.0
6.3807386399847035,26.0
6.6,1.0
7.1,19.0
6.3807386399847035,25.0
6.3807386399847035,1.0
5.52,1.0
6.3807386399847035,1.0
5.44,3.0
5.45,42.0
6.05,1.0
5.06,39.0
6.32,5.0
5.59,12.0
5.61,1.0
6.43,12.0
5.78,1.0
5.88,1.0
6.3807386399847035,12.0
6.64,24.0
5.94,12.0
5.85,3.0
7.36,1.0
6.3807386399847035,26.0
6.37,1.0
6.3807386399847035,10.0
6.3807386399847035,9.0
7.08,12.0
6.3807386399847035,1.0
6.3807386399847035,3.0
6.3807386399847035,1.0
6.3807386399847035,13.0
6.07,12.0
5.57,1.0
6.52,12.0
5.6,12.0
4.9,1.0
5.81,1.0
6.3807386399847035,1.0
7.35,12.0
7.54,12.0
6.91,1.0
5.85,1.0
6.5,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.16,2.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.64,11.0
6.25,12.0
6.3807386399847035,1.0
7.34,15.0
7.18,10.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.88,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.3,1.0
6.43,24.0
6.3807386399847035,26.0
6.3807386399847035,1.0
6.09,12.0
5.62,5.0
6.3807386399847035,26.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.24,11.0
7.81,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.88,1.0
6.3807386399847035,1.0
5.06,4.0
6.3807386399847035,5.0
6.3807386399847035,1.0
6.82,1.0
5.78,8.0
5.4,12.0
6.3807386399847035,1.0
6.3,1.0
5.39,1.0
6.3807386399847035,3.0
5.89,1.0
5.84,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.98,1.0
6.3807386399847035,40.0
6.3807386399847035,1.0
7.86,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.27,1.0
6.3807386399847035,4.0
5.04,1.0
6.83,1.0
5.56,4.0
6.3807386399847035,26.0
6.3807386399847035,52.0
6.3807386399847035,1.0
6.3807386399847035,26.0
6.3807386399847035,26.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.09,13.0
6.49,1.0
6.3807386399847035,1.0
7.12,1.0
5.93,30.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.88,1.0
6.3807386399847035,1.0
5.99,1.0
6.26,4.0
5.6,1.0
7.1,1.0
6.3807386399847035,1.0
5.29,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.2,2.0
6.3807386399847035,1.0
4.92,1.0
6.67,13.0
5.04,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.87,1.0
7.16,12.0
5.87,13.0
7.28,12.0
6.14,1.0
5.76,12.0
6.56,1.0
6.3807386399847035,7.0
6.3807386399847035,6.0
